 0.008583148  0.033726413 1.8487266e-05
0.0085949441   0.03374004 1.8479406e-05
0.0086067561  0.033753689 1.8471535e-05
0.0086185848  0.033767357 1.8463656e-05
0.0086304294  0.033781044 1.8455763e-05
0.0086422898  0.033794746 1.8447861e-05
0.0086541669  0.033808473 1.8439949e-05
0.0086660609  0.033822216 1.8432023e-05
0.0086779706  0.033835977 1.8424089e-05
0.0086898971  0.033849757 1.8416142e-05
0.0087018395  0.033863556 1.8408185e-05
0.0087137986  0.033877376 1.8400217e-05
0.0087257735  0.033891212 1.8392238e-05
0.0087377662  0.033905067 1.8384248e-05
0.0087497737  0.033918943 1.8376248e-05
 0.008761799  0.033932839 1.8368235e-05
 0.008773841  0.033946749 1.8360213e-05
0.0087858988  0.033960685 1.8352179e-05
0.0087979734  0.033974636 1.8344133e-05
0.0088100638  0.033988606 1.8336079e-05
0.0088221719  0.034002598 1.8328012e-05
0.0088342959  0.034016605 1.8319934e-05
0.0088464376  0.034030635 1.8311845e-05
 0.008858595  0.034044683 1.8303745e-05
0.0088707693   0.03405875 1.8295632e-05
0.0088829603  0.034072835 1.828751e-05
 0.008895169  0.034086943 1.8279376e-05
0.0089073936  0.034101069 1.827123e-05
0.0089196349  0.034115214 1.8263074e-05
0.0089318929  0.034129377 1.8254907e-05
0.0089441687  0.034143563 1.8246728e-05
0.0089564603  0.034157764 1.8238539e-05
0.0089687696  0.034171987 1.8230337e-05
0.0089810956  0.034186229 1.8222127e-05
0.0089934384   0.03420049 1.8213901e-05
 0.009005798  0.034214772 1.8205666e-05
0.0090181744  0.034229074 1.8197421e-05
0.0090305684  0.034243394 1.8189163e-05
0.0090429792  0.034257736 1.8180894e-05
0.0090554068  0.034272097 1.8172614e-05
0.0090678521  0.034286477 1.8164323e-05
0.0090803141  0.034300875 1.8156019e-05
0.0090927929  0.034315296 1.8147704e-05
0.0091052894  0.034329731 1.8139379e-05
0.0091178026  0.034344193 1.8131042e-05
0.0091303336  0.034358669 1.8122691e-05
0.0091428813  0.034373172 1.8114331e-05
0.0091554467  0.034387689 1.810596e-05
0.0091680288  0.034402229 1.8097577e-05
0.0091806287  0.034416787 1.8089182e-05
0.0091932453  0.034431364 1.8080776e-05
0.0092058796  0.034445964 1.8072358e-05
0.0092185317  0.034460582 1.8063929e-05
0.0092312004  0.034475219 1.8055487e-05
0.0092438869  0.034489881 1.8047036e-05
0.0092565911  0.034504559 1.803857e-05
 0.009269313  0.034519259 1.8030094e-05
0.0092820516  0.034533978 1.8021607e-05
0.0092948079  0.034548718 1.8013106e-05
0.0093075819  0.034563478 1.8004595e-05
0.0093203736  0.034578256 1.7996073e-05
0.0093331821  0.034593057 1.7987541e-05
0.0093460092   0.03460788 1.7978993e-05
0.0093588531  0.034622721 1.7970437e-05
0.0093717156  0.034637582 1.7961866e-05
0.0093845949  0.034652464 1.7953285e-05
0.0093974927  0.034667365 1.7944692e-05
0.0094104074  0.034682292 1.7936087e-05
0.0094233407  0.034697235 1.792747e-05
0.0094362907  0.034712195 1.7918841e-05
0.0094492594  0.034727182 1.7910203e-05
0.0094622457  0.034742188 1.7901548e-05
0.0094752498  0.034757212 1.7892886e-05
0.0094882715  0.034772262 1.7884209e-05
 0.009501311  0.034787327 1.7875522e-05
0.0095143691  0.034802414 1.786682e-05
0.0095274448  0.034817524 1.7858109e-05
0.0095405383  0.034832653 1.7849385e-05
0.0095536504  0.034847803 1.7840648e-05
0.0095667792  0.034862973 1.7831901e-05
0.0095799277  0.034878165 1.782314e-05
0.0095930928  0.034893379 1.7814369e-05
0.0096062766  0.034908615 1.7805585e-05
0.0096194791  0.034923866 1.779679e-05
0.0096326992  0.034939144 1.7787981e-05
 0.009645937   0.03495444 1.7779161e-05
0.0096591935  0.034969758 1.7770328e-05
0.0096724685  0.034985095 1.7761484e-05
0.0096857613  0.035000455 1.7752627e-05
0.0096990727  0.035015836 1.7743758e-05
0.0097124027   0.03503124 1.7734877e-05
0.0097257504  0.035046659 1.7725984e-05
0.0097391168  0.035062104 1.7717079e-05
0.0097525008  0.035077572 1.7708162e-05
0.0097659035  0.035093058 1.7699231e-05
0.0097793257  0.035108566 1.7690289e-05
0.0097927647  0.035124097 1.7681334e-05
0.0098062232  0.035139646 1.7672366e-05
0.0098197004  0.035155218 1.7663388e-05
0.0098331952  0.035170812 1.7654396e-05
0.0098467097  0.035186425 1.7645392e-05
0.0098602418  0.035202064 1.7636376e-05
0.0098737925  0.035217721 1.7627348e-05
0.0098873619  0.035233401 1.7618306e-05
0.0099009508  0.035249103 1.7609253e-05
0.0099145574  0.035264824 1.7600187e-05
0.0099281836   0.03528057 1.759111e-05
0.0099418275  0.035296336 1.7582019e-05
0.0099554909  0.035312124 1.7572915e-05
 0.009969173   0.03532793 1.7563798e-05
0.0099828737  0.035343762 1.755467e-05
 0.009996593  0.035359614 1.7545528e-05
 0.010010331  0.035338983 1.7536377e-05
 0.010024088  0.035306349 1.7527209e-05
 0.010037865  0.035273764 1.751803e-05
  0.01005166   0.03524122 1.7508839e-05
 0.010065475  0.035208721 1.7499635e-05
 0.010079307   0.03517627 1.7490418e-05
 0.010093159   0.03514386 1.748119e-05
  0.01010703  0.035111494 1.7471948e-05
 0.010120921  0.035079174 1.7462693e-05
  0.01013483  0.035046898 1.7453427e-05
 0.010148758   0.03501467 1.7444147e-05
 0.010162706   0.03498248 1.7434853e-05
 0.010176673  0.034950338 1.7425547e-05
 0.010190658  0.034918237 1.7416229e-05
 0.010204664  0.034886181 1.7406899e-05
 0.010218687  0.034854174 1.7397553e-05
 0.010232732  0.034822199 1.7388196e-05
 0.010246795  0.034790277 1.7378827e-05
 0.010260876    0.0347584 1.7369446e-05
 0.010274978  0.034726564 1.7360049e-05
 0.010289099  0.034694768 1.7350641e-05
 0.010303239  0.034663025 1.7341221e-05
 0.010317399  0.034631319 1.7331786e-05
 0.010331579  0.034599654 1.7322338e-05
 0.010345777  0.034568038 1.7312877e-05
 0.010359996  0.034536462 1.7303404e-05
 0.010374234  0.034504931 1.7293918e-05
 0.010388491  0.034473445 1.7284419e-05
 0.010402768     0.034442 1.7274908e-05
 0.010417065  0.034410596 1.726538e-05
 0.010431381  0.034379236 1.7255843e-05
 0.010445717  0.034347922 1.7246291e-05
 0.010460072  0.034316652 1.7236727e-05
 0.010474448  0.034285419 1.7227148e-05
 0.010488843  0.034254231 1.7217557e-05
 0.010503258  0.034223087 1.7207954e-05
 0.010517692  0.034191985 1.7198336e-05
 0.010532147  0.034160927 1.7188706e-05
 0.010546622   0.03412991 1.7179062e-05
 0.010561116  0.034098934 1.7169405e-05
  0.01057563  0.034068003 1.7159733e-05
 0.010590164  0.034037117 1.7150051e-05
 0.010604719  0.034006264 1.7140354e-05
 0.010619293  0.033975463 1.7130642e-05
 0.010633887    0.0339447 1.7120919e-05
 0.010648501  0.033913977 1.7111182e-05
 0.010663135  0.033883303 1.7101433e-05
  0.01067779  0.033852663 1.7091668e-05
 0.010692464  0.033822075 1.7081891e-05
  0.01070716   0.03379152  1.70721e-05
 0.010721874   0.03376101 1.7062295e-05
 0.010736609  0.033730544 1.7052478e-05
 0.010751365  0.033700116 1.7042647e-05
  0.01076614  0.033669733 1.7032804e-05
 0.010780936   0.03363939 1.7022945e-05
 0.010795753  0.033609089 1.7013073e-05
 0.010810589  0.033578828 1.7003187e-05
 0.010825447  0.033548605 1.6993288e-05
 0.010840324   0.03351843 1.6983377e-05
 0.010855222  0.033488296 1.697345e-05
  0.01087014  0.033458207 1.6963511e-05
 0.010885079  0.033428151 1.6953556e-05
 0.010900039  0.033398136 1.694359e-05
 0.010915019  0.033368167 1.6933609e-05
 0.010930019  0.033338238 1.6923615e-05
 0.010945041   0.03330835 1.6913606e-05
 0.010960083  0.033278503 1.6903585e-05
 0.010975145  0.033248696 1.6893548e-05
 0.010990229  0.033218928 1.6883499e-05
 0.011005333  0.033189207 1.6873437e-05
 0.011020457  0.033159524 1.686336e-05
 0.011035603  0.033129878 1.6853268e-05
 0.011050769  0.033100277 1.6843163e-05
 0.011065956  0.033070713 1.6833044e-05
 0.011081164  0.033041194 1.6822911e-05
 0.011096393  0.033011712 1.6812764e-05
 0.011111643  0.032982271 1.6802604e-05
 0.011126914  0.032952871 1.679243e-05
 0.011142205  0.032923512 1.678224e-05
 0.011157518   0.03289419 1.6772039e-05
 0.011172852  0.032864913 1.6761822e-05
 0.011188207  0.032835674 1.6751592e-05
 0.011203583  0.032806475 1.6741347e-05
  0.01121898  0.032777317 1.6731088e-05
 0.011234399  0.032748193 1.6720816e-05
 0.011249838  0.032719117 1.6710528e-05
 0.011265299  0.032690078 1.6700227e-05
 0.011280781  0.032661077 1.6689914e-05
 0.011296284   0.03263212 1.6679583e-05
 0.011311809  0.032603201 1.6669241e-05
 0.011327355  0.032574315 1.6658882e-05
 0.011342922  0.032545477 1.664851e-05
 0.011358511  0.032516677 1.6638123e-05
 0.011374121  0.032487914 1.6627722e-05
 0.011389753  0.032459192 1.6617309e-05
 0.011405406  0.032430507 1.6606878e-05
  0.01142108  0.032401867 1.6596436e-05
 0.011436776  0.032373261 1.6585978e-05
 0.011452494  0.032344695 1.6575505e-05
 0.011468233  0.032316171 1.656502e-05
 0.011483994  0.032287683 1.6554517e-05
 0.011499777  0.032259237 1.6544003e-05
 0.011515581  0.032230828 1.6533473e-05
 0.011531407   0.03220246 1.6522928e-05
 0.011547254  0.032174129 1.6512369e-05
 0.011563124  0.032145835 1.6501797e-05
 0.011579015  0.032117583 1.6491207e-05
 0.011594929  0.032089371 1.6480606e-05
 0.011610864  0.032061193 1.6469989e-05
  0.01162682   0.03203306 1.6459357e-05
 0.011642799  0.032004956 1.644871e-05
   0.0116588  0.031976897 1.6438051e-05
 0.011674822  0.031948879 1.6427375e-05
 0.011690867  0.031920895 1.6416685e-05
 0.011706934  0.031892948 1.6405978e-05
 0.011723023  0.031865045 1.6395259e-05
 0.011739135  0.031837177 1.6384525e-05
 0.011755267  0.031809345 1.6373777e-05
 0.011771423  0.031781554 1.6363012e-05
 0.011787601  0.031753797 1.6352235e-05
   0.0118038  0.031726085 1.6341441e-05
 0.011820022  0.031698406 1.6330632e-05
 0.011836267  0.031670764 1.6319809e-05
 0.011852534  0.031643167 1.6308972e-05
 0.011868822    0.0316156 1.6298118e-05
 0.011885134  0.031588078 1.6287249e-05
 0.011901468  0.031560589 1.6276368e-05
 0.011917824  0.031533141 1.6265469e-05
 0.011934203  0.031505726 1.6254557e-05
 0.011950604  0.031478349 1.6243628e-05
 0.011967028  0.031451013 1.6232687e-05
 0.011983475   0.03142371 1.6221729e-05
 0.011999943  0.031396449 1.6210755e-05
 0.012016435   0.03136922 1.6199769e-05
 0.012032949  0.031342033 1.6188766e-05
 0.012049486  0.031314887 1.6177748e-05
 0.012066046  0.031287771 1.6166714e-05
 0.012082628  0.031260695 1.6155665e-05
 0.012099233  0.031233655 1.6144602e-05
 0.012115862  0.031206653 1.6133523e-05
 0.012132512  0.031179687 1.6122429e-05
 0.012149187  0.031152759 1.611132e-05
 0.012165884  0.031125868 1.6100195e-05
 0.012182603  0.031099014 1.6089056e-05
 0.012199346  0.031072196  1.60779e-05
 0.012216112  0.031045413 1.606673e-05
   0.0122329  0.031018671 1.6055543e-05
 0.012249712  0.030991962 1.6044343e-05
 0.012266546  0.030965291 1.6033127e-05
 0.012283404  0.030938657 1.6021893e-05
 0.012300286   0.03091206 1.6010648e-05
  0.01231719  0.030885499 1.5999385e-05
 0.012334118  0.030858977 1.5988106e-05
 0.012351069  0.030832484 1.5976811e-05
 0.012368043  0.030806035 1.5965503e-05
 0.012385041  0.030779617 1.5954178e-05
 0.012402061  0.030753238 1.5942836e-05
 0.012419106  0.030726893 1.593148e-05
 0.012436173  0.030700589 1.592011e-05
 0.012453265  0.030674316 1.5908723e-05
 0.012470379  0.030648079 1.589732e-05
 0.012487518  0.030621877  1.58859e-05
 0.012504679  0.030595718 1.5874466e-05
 0.012521864  0.030569591 1.5863016e-05
 0.012539073  0.030543499 1.585155e-05
 0.012556306  0.030517444 1.5840069e-05
 0.012573562  0.030491425 1.5828571e-05
 0.012590842  0.030465439 1.5817057e-05
 0.012608145  0.030439489 1.580553e-05
 0.012625473  0.030413577 1.5793985e-05
 0.012642824    0.0303877 1.5782423e-05
   0.0126602  0.030361857 1.5770847e-05
 0.012677599   0.03033605 1.5759255e-05
 0.012695022  0.030310279 1.5747646e-05
 0.012712468  0.030284541 1.5736021e-05
 0.012729939  0.030258844 1.5724381e-05
 0.012747434  0.030233176 1.5712725e-05
 0.012764953  0.030207546 1.5701053e-05
 0.012782496  0.030181948 1.5689364e-05
 0.012800063  0.030156391 1.567766e-05
 0.012817655  0.030130863 1.5665939e-05
  0.01283527  0.030105373 1.5654203e-05
 0.012852909   0.03007992 1.564245e-05
 0.012870573    0.0300545 1.5630681e-05
 0.012888261  0.030029114 1.5618896e-05
 0.012905974  0.030003764 1.5607095e-05
 0.012923711  0.029978445 1.5595278e-05
 0.012941472  0.029953163 1.5583444e-05
 0.012959258  0.029927921 1.5571593e-05
 0.012977067  0.029902706 1.5559728e-05
 0.012994902   0.02987753 1.5547845e-05
 0.013012761  0.029852385 1.5535947e-05
 0.013030645  0.029827278 1.552403e-05
 0.013048553  0.029802205 1.5512098e-05
 0.013066486  0.029777166 1.5500151e-05
 0.013084442  0.029752163 1.5488185e-05
 0.013102424  0.029727191 1.5476206e-05
 0.013120431  0.029702252 1.5464208e-05
 0.013138463   0.02967735 1.5452195e-05
 0.013156519  0.029652482 1.5440164e-05
 0.013174601  0.029627647 1.5428117e-05
 0.013192707  0.029602848 1.5416053e-05
 0.013210838  0.029578084 1.5403974e-05
 0.013228993  0.029553352 1.5391877e-05
 0.013247174   0.02952865 1.5379763e-05
  0.01326538  0.029503986 1.5367634e-05
  0.01328361  0.029479356 1.5355487e-05
 0.013301866  0.029454758 1.5343325e-05
 0.013320147  0.029430194 1.5331145e-05
 0.013338453  0.029405668 1.5318947e-05
 0.013356784  0.029381171 1.5306734e-05
 0.013375141  0.029356709 1.5294503e-05
 0.013393522  0.029332282 1.5282256e-05
 0.013411929  0.029307885 1.5269992e-05
 0.013430361  0.029283524 1.5257712e-05
 0.013448819  0.029259196 1.5245413e-05
 0.013467302  0.029234899 1.5233099e-05
  0.01348581   0.02921064 1.5220768e-05
 0.013504343  0.029186411 1.5208419e-05
 0.013522903  0.029162215 1.5196054e-05
 0.013541487  0.029138055 1.5183672e-05
 0.013560097  0.029113924 1.5171272e-05
 0.013578732  0.029089827 1.5158856e-05
 0.013597394  0.029065765 1.5146423e-05
 0.013616081  0.029041735 1.5133972e-05
 0.013634794  0.029017739 1.5121504e-05
 0.013653533  0.028993772 1.5109019e-05
 0.013672297  0.028969845 1.5096517e-05
 0.013691086  0.028945947 1.5083997e-05
 0.013709902  0.028922079 1.5071462e-05
 0.013728744  0.028898247 1.5058909e-05
 0.013747611  0.028874448 1.5046337e-05
 0.013766505  0.028850678 1.5033749e-05
 0.013785425  0.028826945 1.5021144e-05
  0.01380437  0.028803244 1.500852e-05
 0.013823342  0.028779572 1.4995881e-05
 0.013842339  0.028755935 1.4983223e-05
 0.013861363   0.02873233 1.4970547e-05
 0.013880412  0.028708758 1.4957855e-05
 0.013899488  0.028685218 1.4945146e-05
 0.013918591  0.028661709 1.4932419e-05
 0.013937719  0.028638234 1.4919673e-05
 0.013956874  0.028614789 1.4906911e-05
 0.013976054   0.02859138 1.4894133e-05
 0.013995262     0.028568 1.4881334e-05
 0.014014496  0.028544653 1.4868519e-05
 0.014033756  0.028521337 1.4855687e-05
 0.014053043  0.028498052 1.4842837e-05
 0.014072356  0.028474802 1.482997e-05
 0.014091696  0.028451582 1.4817084e-05
 0.014111063  0.028428392 1.480418e-05
 0.014130455  0.028405238 1.479126e-05
 0.014149874  0.028382115 1.4778321e-05
 0.014169321  0.028359022 1.4765364e-05
 0.014188794  0.028335961 1.4752391e-05
 0.014208294  0.028312933 1.4739398e-05
 0.014227821  0.028289933 1.4726387e-05
 0.014247374  0.028266966 1.471336e-05
 0.014266954  0.028244033 1.4700314e-05
 0.014286561   0.02822113 1.4687251e-05
 0.014306195  0.028198257 1.467417e-05
 0.014325856  0.028175419 1.4661069e-05
 0.014345544  0.028152609 1.4647951e-05
  0.01436526  0.028129831 1.4634816e-05
 0.014385003  0.028107082 1.4621663e-05
 0.014404772  0.028084369 1.4608491e-05
 0.014424568  0.028061684 1.4595301e-05
 0.014444392  0.028039031 1.4582093e-05
 0.014464243  0.028016407 1.4568865e-05
 0.014484121  0.027993817 1.4555621e-05
 0.014504028  0.027971257 1.4542359e-05
  0.01452396  0.027948728 1.4529078e-05
 0.014543921  0.027926227 1.451578e-05
 0.014563909  0.027903762 1.4502463e-05
 0.014583924  0.027881324 1.4489126e-05
 0.014603967  0.027858919 1.4475772e-05
 0.014624037  0.027836544  1.44624e-05
 0.014644135  0.027814198 1.444901e-05
 0.014664261  0.027791884 1.4435601e-05
 0.014684414  0.027769601 1.4422173e-05
 0.014704594  0.027747348 1.4408728e-05
 0.014724803  0.027725127 1.4395262e-05
  0.01474504  0.027702933 1.4381781e-05
 0.014765304  0.027680773 1.4368278e-05
 0.014785596  0.027658639 1.4354759e-05
 0.014805916  0.027636541 1.434122e-05
 0.014826264  0.027614471 1.4327663e-05
  0.01484664  0.027592432 1.4314087e-05
 0.014867043  0.027570423 1.4300492e-05
 0.014887475  0.027548442 1.428688e-05
 0.014907936   0.02752649 1.4273248e-05
 0.014928424  0.027504571 1.4259597e-05
  0.01494894  0.027482681 1.4245927e-05
 0.014969484  0.027460825 1.423224e-05
 0.014990057  0.027438994 1.4218532e-05
 0.015010658  0.027417192 1.4204807e-05
 0.015031287  0.027395422 1.4191062e-05
 0.015051945  0.027373683 1.4177298e-05
 0.015072631  0.027351974 1.4163516e-05
 0.015093345  0.027330292 1.4149715e-05
 0.015114089  0.027308643 1.4135894e-05
  0.01513486  0.027287021 1.4122054e-05
  0.01515566  0.027265429 1.4108196e-05
 0.015176488  0.027243868 1.4094318e-05
 0.015197345  0.027222335 1.4080422e-05
 0.015218231  0.027200835 1.4066506e-05
 0.015239146   0.02717936 1.4052573e-05
 0.015260089  0.027157916 1.4038618e-05
 0.015281062  0.027136503 1.4024645e-05
 0.015302062  0.027115118 1.4010652e-05
 0.015323092  0.027093761 1.3996641e-05
  0.01534415  0.027072435 1.398261e-05
 0.015365238  0.027051138 1.396856e-05
 0.015386355  0.027029868 1.395449e-05
   0.0154075  0.027008632 1.3940402e-05
 0.015428675   0.02698742 1.3926294e-05
 0.015449879  0.026966242 1.3912167e-05
 0.015471112  0.026945088 1.389802e-05
 0.015492374  0.026923966 1.3883853e-05
 0.015513665  0.026902873 1.3869668e-05
 0.015534986  0.026881808 1.3855462e-05
 0.015556335  0.026860772 1.3841237e-05
 0.015577715  0.026839765 1.3826993e-05
 0.015599123  0.026818786 1.381273e-05
 0.015620561  0.026798319 1.3798785e-05
 0.015642028  0.026785793 1.3790429e-05
 0.015663525  0.026776079 1.3784042e-05
 0.015685052  0.026766378 1.3777645e-05
 0.015706608  0.026756689 1.377124e-05
 0.015728194  0.026747014 1.3764828e-05
  0.01574981  0.026737351 1.3758405e-05
 0.015771454  0.026727706 1.3751975e-05
  0.01579313  0.026718069 1.3745534e-05
 0.015814833  0.026708448 1.3739085e-05
 0.015836569  0.026698839 1.3732627e-05
 0.015858334  0.026689244 1.372616e-05
 0.015880127  0.026679661 1.3719685e-05
 0.015901951  0.026670093  1.37132e-05
 0.015923806  0.026660537 1.3706707e-05
  0.01594569  0.026650993 1.3700204e-05
 0.015967604  0.026641462 1.3693693e-05
 0.015989548  0.026631948 1.3687173e-05
 0.016011523  0.026622443 1.3680644e-05
 0.016033528   0.02661295 1.3674106e-05
 0.016055563  0.026603473 1.3667558e-05
 0.016077628  0.026594009 1.3661002e-05
 0.016099723  0.026584558 1.3654439e-05
 0.016121849  0.026575118 1.3647864e-05
 0.016144006  0.026565693 1.3641282e-05
 0.016166193  0.026556278 1.3634689e-05
 0.016188411  0.026546875 1.3628087e-05
 0.016210658  0.026537489 1.3621478e-05
 0.016232938  0.026528114 1.3614857e-05
 0.016255246  0.026518753 1.3608229e-05
 0.016277585  0.026509408 1.3601592e-05
 0.016299956   0.02650007 1.3594945e-05
 0.016322358  0.026490748 1.3588289e-05
 0.016344789  0.026481435 1.3581624e-05
 0.016367251  0.026472138 1.357495e-05
 0.016389746  0.026462851 1.3568266e-05
 0.016412269  0.026453581 1.3561575e-05
 0.016434826  0.026444323 1.3554872e-05
 0.016457412  0.026435075 1.354816e-05
  0.01648003   0.02642584 1.3541441e-05
 0.016502678   0.02641662 1.3534711e-05
 0.016525358  0.026407409 1.3527973e-05
 0.016548069  0.026398212 1.3521225e-05
 0.016570812  0.026389031 1.3514468e-05
 0.016593585  0.026379859 1.3507702e-05
 0.016616389    0.0263707 1.3500926e-05
 0.016639225  0.026361553 1.349414e-05
 0.016662093   0.02635242 1.3487346e-05
 0.016684992  0.026343297 1.3480543e-05
 0.016707921  0.026334193 1.3473729e-05
 0.016730884  0.026325095 1.3466906e-05
 0.016753877  0.026316013 1.3460076e-05
 0.016776903   0.02630694 1.3453233e-05
 0.016799958  0.026297882 1.3446383e-05
 0.016823048  0.026288837 1.3439523e-05
 0.016846167  0.026279802 1.3432654e-05
  0.01686932  0.026270781 1.3425775e-05
 0.016892502  0.026261773 1.3418886e-05
 0.016915718  0.026252776 1.3411989e-05
 0.016938966  0.026243793 1.3405082e-05
 0.016962245   0.02623482 1.3398165e-05
 0.016985556  0.026225857 1.3391238e-05
 0.017008901  0.026216907 1.3384301e-05
 0.017032275  0.026207978 1.3377356e-05
 0.017055683  0.026199054 1.3370402e-05
 0.017079122  0.026190143 1.3363438e-05
 0.017102595  0.026181243 1.3356464e-05
 0.017126098  0.026172359 1.334948e-05
 0.017149635  0.026163485 1.3342487e-05
 0.017173205  0.026154619 1.3335484e-05
 0.017196806  0.026145769 1.3328472e-05
 0.017220439  0.026136931 1.332145e-05
 0.017244106  0.026128106 1.3314418e-05
 0.017267805  0.026119294 1.3307375e-05
 0.017291537  0.026110491 1.3300325e-05
   0.0173153  0.026101699 1.3293265e-05
 0.017339095  0.026092926 1.3286194e-05
 0.017362926  0.026084159 1.3279114e-05
 0.017386787  0.026075406 1.3272024e-05
 0.017410683  0.026066663 1.3264924e-05
  0.01743461  0.026057934 1.3257815e-05
 0.017458571  0.026049217 1.3250696e-05
 0.017482564  0.026040509 1.3243567e-05
  0.01750659   0.02603182 1.3236428e-05
  0.01753065  0.026023136 1.3229279e-05
 0.017554743  0.026014466 1.3222121e-05
 0.017578868  0.026005808 1.3214953e-05
 0.017603027  0.025997162 1.3207775e-05
 0.017627219  0.025988529 1.3200586e-05
 0.017651444  0.025979903 1.3193388e-05
 0.017675703  0.025971295 1.3186182e-05
 0.017699994  0.025962697 1.3178964e-05
  0.01772432  0.025954109 1.3171736e-05
 0.017748678  0.025945533 1.3164499e-05
 0.017773071  0.025936967 1.3157251e-05
 0.017797496  0.025928417 1.3149995e-05
 0.017821955  0.025919881 1.3142727e-05
 0.017846448   0.02591135 1.3135449e-05
 0.017870976   0.02590283 1.3128162e-05
 0.017895535  0.025894327 1.3120865e-05
 0.017920129  0.025885833 1.3113557e-05
 0.017944757  0.025877353 1.3106239e-05
 0.017969418  0.025868883 1.3098912e-05
 0.017994113  0.025860427 1.3091574e-05
 0.018018844  0.025851976 1.3084227e-05
 0.018043607   0.02584354 1.3076869e-05
 0.018068405  0.025835117 1.3069502e-05
 0.018093236  0.025826706 1.3062123e-05
 0.018118102  0.025818305 1.3054734e-05
 0.018143002  0.025809914 1.3047337e-05
 0.018167935  0.025801538 1.3039928e-05
 0.018192904  0.025793172 1.3032511e-05
 0.018217906  0.025784817 1.302508e-05
 0.018242944  0.025776474 1.3017642e-05
 0.018268015  0.025768142 1.3010192e-05
 0.018293122   0.02575982 1.3002734e-05
 0.018318262  0.025751511 1.2995264e-05
 0.018343436  0.025743214 1.2987784e-05
 0.018368647  0.025734928 1.2980293e-05
 0.018393891  0.025726652 1.2972793e-05
 0.018419169  0.025718391 1.2965282e-05
 0.018444482  0.025710136 1.295776e-05
 0.018469831  0.025701895 1.295023e-05
 0.018495215  0.025693664 1.2942687e-05
 0.018520633  0.025685448 1.2935134e-05
 0.018546086  0.025677241 1.2927571e-05
 0.018571574  0.025669042 1.2919999e-05
 0.018597096  0.025660861 1.2912416e-05
 0.018622655  0.025652686 1.2904821e-05
 0.018648248  0.025644524 1.2897217e-05
 0.018673876  0.025636373 1.2889602e-05
  0.01869954  0.025628233 1.2881977e-05
 0.018725239  0.025620105 1.2874341e-05
 0.018750973  0.025611985 1.2866694e-05
 0.018776743  0.025603879 1.2859038e-05
