0.0625,1.1728e-11
0.09375,4.2212e-11
0.125,8.311e-11
0.15625,8.6147e-11
0.1875,3.4444e-11
0.21875,4.0232e-11
0.25,1.947e-11
0.28125,8.8503e-12
0.3125,6.0601e-12
0.34375,3.1589e-12
0.375,2.722e-12
0.40625,9.0607e-13
0.4375,1.5877e-12
0.46875,2.5268e-12
0.5,2.1899e-12
0.53125,1.1072e-12
0.5625,7.477e-13
0.59375,6.1987e-13
0.625,6.9836e-13
0.65625,8.4009e-13
0.6875,9.088e-13
0.71875,5.2975e-13
0.75,5.0132e-13
0.78125,4.9978e-13
0.8125,5.63e-13
0.84375,3.6305e-13
0.875,3.4394e-13
0.90625,4.894e-13
0.9375,4.1354e-13
0.96875,4.0962e-13
1,3.3633e-13
1.0312,2.2096e-13
1.0625,2.8767e-13
1.0938,3.4801e-13
1.125,4.3527e-13
1.1562,3.6967e-13
1.1875,2.9184e-13
1.2188,2.7335e-13
1.25,1.9045e-13
1.2812,1.3477e-13
1.3125,2.5798e-13
1.3438,1.8881e-13
1.375,2.5995e-13
1.4062,2.5737e-13
1.4375,1.3767e-13
1.4688,2.4098e-13
1.5,1.73e-13
1.5312,3.5707e-13
1.5625,4.2482e-13
1.5938,2.7379e-13
1.625,1.9247e-13
1.6562,2.1943e-13
1.6875,1.7789e-13
1.7188,1.8963e-13
1.75,2.0966e-13
1.7812,1.6449e-13
1.8125,1.6601e-13
1.8438,2.4846e-13
1.875,2.6173e-13
1.9062,2.8718e-13
1.9375,2.6717e-13
1.9688,2.0972e-13
2,2.2479e-13
2.0312,8.9126e-14
2.0625,1.7226e-13
2.0938,2.1594e-13
2.125,1.3681e-13
2.1562,1.079e-13
2.1875,1.9121e-13
2.2188,3.1549e-13
2.25,2.5052e-13
2.2812,1.8748e-13
2.3125,1.7916e-13
2.3438,1.9353e-13
2.375,1.5243e-13
2.4062,1.0557e-13
2.4375,2.8143e-13
2.4688,3.7295e-13
2.5,2.4774e-13
2.5312,2.955e-13
2.5625,2.3185e-13
2.5938,1.3181e-13
2.625,1.7134e-13
2.6562,2.566e-13
2.6875,2.2711e-13
2.7188,1.7742e-13
2.75,1.549e-13
2.7812,1.2892e-13
2.8125,1.8634e-13
2.8438,1.832e-13
2.875,1.4722e-13
2.9062,1.238e-13
2.9375,1.4935e-13
2.9688,1.7715e-13
3,1.3428e-13
3.0312,1.183e-13
3.0625,1.6007e-13
3.0938,1.1067e-13
3.125,3.9086e-14
3.1562,7.1542e-14
3.1875,1.3923e-13
3.2188,1.6772e-13
3.25,1.6586e-13
3.2812,1.0112e-13
3.3125,7.4873e-14
3.3438,1.8144e-13
3.375,1.2006e-13
3.4062,1.5096e-13
3.4375,1.7976e-13
3.4688,1.3402e-13
3.5,9.5406e-14
3.5312,8.8253e-14
3.5625,9.5304e-14
3.5938,1.1168e-13
3.625,9.2317e-14
3.6562,5.9397e-14
3.6875,9.9304e-14
3.7188,1.0048e-13
3.75,3.8171e-14
3.7812,6.0272e-14
3.8125,6.9378e-14
3.8438,7.3551e-14
3.875,7.6365e-14
3.9062,1.0702e-13
3.9375,7.1545e-14
3.9688,7.6978e-14
4,1.1182e-13
4.0312,9.7336e-14
4.0625,7.2455e-14
4.0938,7.3721e-14
4.125,7.098e-14
4.1562,7.0574e-14
4.1875,5.6601e-14
4.2188,4.1526e-14
4.25,4.0435e-14
4.2812,3.4004e-14
4.3125,5.2659e-14
4.3438,4.9138e-14
4.375,5.8736e-14
4.4062,9.3683e-14
4.4375,6.703e-14
4.4688,4.5147e-14
4.5,6.1398e-14
4.5312,8.3993e-14
4.5625,6.2378e-14
4.5938,7.7216e-14
4.625,9.1915e-14
4.6562,4.9179e-14
4.6875,6.5763e-14
4.7188,6.3064e-14
4.75,4.7167e-14
4.7812,6.202e-14
4.8125,3.6135e-14
4.8438,5.2967e-14
4.875,9.1659e-14
4.9062,5.9824e-14
4.9375,4.072e-14
4.9688,7.5481e-14
5,8.7768e-14
5.0312,1.1254e-13
5.0625,9.8757e-14
5.0938,6.796e-14
5.125,5.9478e-14
5.1562,6.5128e-14
5.1875,9.0244e-14
5.2188,8.0601e-14
5.25,9.438e-14
5.2812,8.5666e-14
5.3125,7.2494e-14
5.3438,8.7405e-14
5.375,9.3419e-14
5.4062,5.6535e-14
5.4375,7.1561e-14
5.4688,6.4702e-14
5.5,4.9661e-14
5.5312,7.6293e-14
5.5625,5.9184e-14
5.5938,5.6641e-14
5.625,5.1155e-14
5.6562,5.1227e-14
5.6875,5.9962e-14
5.7188,6.4233e-14
5.75,7.2822e-14
5.7812,6.8202e-14
5.8125,5.7524e-14
5.8438,4.6565e-14
5.875,5.4108e-14
5.9062,5.3392e-14
5.9375,4.2915e-14
5.9688,5.566e-14
6,6.2856e-14
6.0312,4.6731e-14
6.0625,4.8596e-14
6.0938,8.383e-14
6.125,5.5535e-14
6.1562,5.6049e-14
6.1875,4.9577e-14
6.2188,2.7002e-14
6.25,4.9669e-14
6.2812,8.3908e-14
6.3125,5.0118e-14
6.3438,2.185e-14
6.375,7.547e-14
6.4062,7.6153e-14
6.4375,7.5331e-14
6.4688,8.8192e-14
6.5,4.3116e-14
6.5312,4.8971e-14
6.5625,4.4044e-14
6.5938,4.2422e-14
6.625,5.8784e-14
6.6562,6.3588e-14
6.6875,4.3117e-14
6.7188,4.4515e-14
6.75,8.5794e-14
6.7812,8.8255e-14
6.8125,6.8994e-14
6.8438,5.5135e-14
6.875,5.5154e-14
6.9062,5.6154e-14
6.9375,5.1236e-14
6.9688,5.0343e-14
7,4.285e-14
7.0312,4.2313e-14
7.0625,2.8766e-14
7.0938,3.765e-14
7.125,4.2004e-14
7.1562,6.6199e-14
7.1875,9.2518e-14
7.2188,4.9656e-14
7.25,5.3965e-14
7.2812,5.5535e-14
7.3125,4.3364e-14
7.3438,4.2192e-14
7.375,2.1021e-14
7.4062,2.5791e-14
7.4375,5.297e-14
7.4688,2.6369e-14
7.5,3.4031e-14
7.5312,4.5546e-14
7.5625,4.9643e-14
7.5938,3.3665e-14
7.625,4.1857e-14
7.6562,4.8762e-14
7.6875,5.6679e-14
7.7188,6.1418e-14
7.75,6.5682e-14
7.7812,5.1601e-14
7.8125,2.7359e-14
7.8438,3.3463e-14
7.875,4.5382e-14
7.9062,5.5444e-14
7.9375,7.0429e-14
7.9688,5.7178e-14
8,3.4446e-14
8.0312,3.2241e-14
8.0625,4.3151e-14
8.0938,5.8919e-14
8.125,7.815e-14
8.1562,7.4239e-14
8.1875,4.3346e-14
8.2188,5.8106e-14
8.25,5.8934e-14
8.2812,5.3572e-14
8.3125,5.7545e-14
8.3438,3.6685e-14
8.375,6.7669e-14
8.4062,5.8276e-14
8.4375,3.4243e-14
8.4688,5.0537e-14
8.5,6.5795e-14
8.5312,7.3739e-14
8.5625,5.3546e-14
8.5938,3.4633e-14
8.625,5.4907e-14
8.6562,3.9406e-14
8.6875,4.9797e-14
8.7188,4.7197e-14
8.75,4.1693e-14
8.7812,5.2593e-14
8.8125,4.6021e-14
8.8438,4.7563e-14
8.875,3.9303e-14
8.9062,3.7702e-14
8.9375,5.4456e-14
8.9688,5.9298e-14
9,4.316e-14
9.0312,4.8121e-14
9.0625,4.1281e-14
9.0938,3.2453e-14
9.125,4.0257e-14
9.1562,6.6777e-14
9.1875,6.3513e-14
9.2188,4.2322e-14
9.25,3.9329e-14
9.2812,3.3572e-14
9.3125,2.8656e-14
9.3438,2.2135e-14
9.375,1.4384e-14
9.4062,1.8021e-14
9.4375,2.8804e-14
9.4688,4.6121e-14
9.5,6.2484e-14
9.5312,5.0476e-14
9.5625,4.2627e-14
9.5938,2.6272e-14
9.625,3.2271e-14
9.6562,4.1786e-14
9.6875,3.2048e-14
9.7188,2.9704e-14
9.75,3.2339e-14
9.7812,2.9537e-14
9.8125,2.361e-14
9.8438,3.0142e-14
9.875,4.0372e-14
9.9062,3.4121e-14
9.9375,4.7253e-14
9.9688,4.0482e-14
10,3.0264e-14
10.031,3.3699e-14
10.062,2.7527e-14
10.094,3.455e-14
10.125,3.6316e-14
10.156,2.0427e-14
10.188,1.8247e-14
10.219,2.7293e-14
10.25,2.3886e-14
10.281,1.3325e-14
10.312,2.2121e-14
10.344,2.2006e-14
10.375,1.2879e-14
10.406,2.3509e-14
10.438,3.275e-14
10.469,3.4461e-14
10.5,2.0098e-14
10.531,1.4511e-14
10.562,1.6594e-14
10.594,2.8495e-14
10.625,2.8732e-14
10.656,2.5934e-14
10.688,2.268e-14
10.719,1.1554e-14
10.75,2.6501e-14
10.781,2.8046e-14
10.812,1.75e-14
10.844,2.5516e-14
10.875,4.2879e-14
10.906,4.7644e-14
10.938,3.6096e-14
10.969,2.5319e-14
11,2.6289e-14
11.031,2.3178e-14
11.062,1.9718e-14
11.094,1.4808e-14
11.125,2.0604e-14
11.156,3.8217e-14
11.188,4.1997e-14
11.219,2.1311e-14
11.25,1.9467e-14
11.281,2.4903e-14
11.312,1.9664e-14
11.344,1.1808e-14
11.375,2.21e-14
11.406,1.5286e-14
11.438,9.2174e-15
11.469,1.5752e-14
11.5,2.4951e-14
11.531,1.8185e-14
11.562,2.2935e-14
11.594,3.1303e-14
11.625,2.9866e-14
11.656,2.6387e-14
11.688,2.1519e-14
11.719,2.0384e-14
11.75,1.6175e-14
11.781,1.8997e-14
11.812,1.4329e-14
11.844,1.908e-14
11.875,1.9962e-14
11.906,1.9781e-14
11.938,1.664e-14
11.969,2.0246e-14
12,1.708e-14
12.031,1.4272e-14
12.062,1.7752e-14
12.094,2.0653e-14
12.125,2.0961e-14
12.156,2.1215e-14
12.188,1.4637e-14
12.219,1.3629e-14
12.25,1.8711e-14
12.281,1.435e-14
12.312,1.7711e-14
12.344,1.2604e-14
12.375,1.2478e-14
12.406,1.5381e-14
12.438,1.0568e-14
12.469,2.034e-14
12.5,2.0541e-14
12.531,1.9679e-14
12.562,8.4211e-15
12.594,1.143e-14
12.625,9.4787e-15
12.656,1.3372e-14
12.688,1.6867e-14
12.719,1.4556e-14
12.75,1.0698e-14
12.781,1.4473e-14
12.812,1.0071e-14
12.844,1.4019e-14
12.875,8.1569e-15
12.906,1.2699e-14
12.938,9.2141e-15
12.969,1.814e-14
13,1.7519e-14
13.031,1.2668e-14
13.062,1.1889e-14
13.094,1.3853e-14
13.125,8.7995e-15
13.156,1.6008e-14
13.188,1.875e-14
13.219,1.1568e-14
13.25,1.4994e-14
13.281,1.4222e-14
13.312,1.833e-14
13.344,1.9168e-14
13.375,1.3521e-14
13.406,1.6706e-14
13.438,1.2021e-14
13.469,8.7734e-15
