-0.9930	9080263.5634	0.0287	-0.0542	0.0942	-0.1649
-0.9910	9080303.7817	0.0286	-0.0540	0.0944	-0.1653
-0.9890	9080342.6620	0.0287	-0.0544	0.0945	-0.1656
-0.9870	9080382.3380	0.0290	-0.0555	0.0947	-0.1659
-0.9850	9080420.7817	0.0295	-0.0563	0.0950	-0.1662
-0.9830	9080460.1127	0.0295	-0.0567	0.0951	-0.1664
-0.9810	9080499.4437	0.0289	-0.0552	0.0954	-0.1669
-0.9790	9080544.4507	0.0283	-0.0536	0.0957	-0.1677
-0.9770	9080583.4507	0.0283	-0.0538	0.0959	-0.1680
-0.9750	9080623.7817	0.0285	-0.0543	0.0962	-0.1683
-0.9730	9080664.3310	0.0287	-0.0551	0.0963	-0.1685
-0.9710	9080703.5563	0.0288	-0.0552	0.0966	-0.1690
-0.9690	9080743.6620	0.0286	-0.0548	0.0968	-0.1695
-0.9670	9080782.0070	0.0282	-0.0538	0.0972	-0.1701
-0.9650	9080821.5563	0.0278	-0.0531	0.0974	-0.1707
-0.9630	9080868.0000	0.0279	-0.0537	0.0978	-0.1712
-0.9610	9080907.0000	0.0283	-0.0545	0.0979	-0.1715
-0.9590	9080945.4437	0.0283	-0.0542	0.0982	-0.1719
-0.9570	9080984.8873	0.0279	-0.0537	0.0984	-0.1725
-0.9550	9081023.6690	0.0274	-0.0525	0.0988	-0.1730
-0.9530	9081063.8873	0.0272	-0.0519	0.0991	-0.1736
-0.9510	9081102.5493	0.0273	-0.0521	0.0993	-0.1740
-0.9490	9081142.4437	0.0274	-0.0527	0.0996	-0.1745
-0.9470	9081181.6620	0.0278	-0.0536	0.0997	-0.1746
-0.9450	9081227.7746	0.0278	-0.0538	0.1001	-0.1752
-0.9430	9081267.5563	0.0274	-0.0530	0.1004	-0.1757
-0.9410	9081307.7817	0.0271	-0.0521	0.1007	-0.1764
-0.9390	9081346.4366	0.0269	-0.0516	0.1010	-0.1771
-0.9370	9081385.4366	0.0269	-0.0518	0.1012	-0.1773
-0.9350	9081425.1127	0.0272	-0.0527	0.1013	-0.1776
-0.9330	9081464.1127	0.0272	-0.0530	0.1015	-0.1777
-0.9310	9081510.8873	0.0268	-0.0522	0.1018	-0.1783
-0.9290	9081544.0000	0.0266	-0.0514	0.1020	-0.1786
-0.9270	9081589.1127	0.0266	-0.0516	0.1022	-0.1792
-0.9250	9081629.0000	0.0266	-0.0517	0.1022	-0.1791
-0.9230	9081668.0000	0.0264	-0.0514	0.1025	-0.1796
-0.9210	9081707.1127	0.0262	-0.0510	0.1028	-0.1800
-0.9190	9081745.5493	0.0261	-0.0507	0.1031	-0.1806
-0.9170	9081791.8873	0.0260	-0.0504	0.1033	-0.1810
-0.9150	9081824.5634	0.0259	-0.0504	0.1035	-0.1815
-0.9130	9081871.2254	0.0260	-0.0509	0.1038	-0.1820
-0.9110	9081904.7746	0.0259	-0.0506	0.1044	-0.1828
-0.9090	9081950.2254	0.0258	-0.0502	0.1047	-0.1834
