-4.9510	24992210.6383	-0.0008	0.0038	-0.0418	0.1032
-4.9010	24992211.6809	-0.0018	0.0054	-0.0415	0.1057
-4.8010	24992212.0000	-0.0010	0.0036	-0.0402	0.1019
-4.7010	24992213.3404	0.0002	0.0050	-0.0413	0.1010
-4.6510	24992215.0000	-0.0016	0.0021	-0.0391	0.0996
-4.5510	24992216.0000	-0.0017	0.0058	-0.0399	0.0992
-4.4510	24992216.6596	-0.0002	0.0036	-0.0413	0.0938
-4.4010	24992218.0000	-0.0021	0.0049	-0.0393	0.0964
-4.3010	24992220.0000	-0.0011	0.0032	-0.0386	0.0921
-4.2010	24992220.0000	-0.0015	0.0037	-0.0373	0.0909
-4.1510	24992221.0000	-0.0015	0.0049	-0.0357	0.0933
-4.0510	24992223.6596	0.0014	0.0067	-0.0383	0.0876
-3.8010	24992226.6809	-0.0003	0.0051	-0.0334	0.0874
-3.5510	24992230.0000	-0.0013	0.0068	-0.0324	0.0831
-3.3010	24992232.6809	-0.0004	0.0072	-0.0315	0.0754
-3.0510	24992236.0000	-0.0028	0.0058	-0.0292	0.0703
-2.8010	24992240.0000	-0.0003	0.0051	-0.0253	0.0640
-2.5510	24992244.0000	-0.0019	0.0069	-0.0234	0.0613
-2.3010	24992248.0000	0.0006	0.0044	-0.0225	0.0565
-2.0510	24992252.0000	-0.0021	0.0047	-0.0194	0.0499
-1.9010	24992252.6170	-0.0004	0.0070	-0.0185	0.0428
-1.7510	24992256.0000	-0.0014	0.0080	-0.0144	0.0395
-1.6510	24992256.0000	-0.0004	0.0091	-0.0155	0.0348
-1.5010	24992259.6383	-0.0025	0.0083	-0.0150	0.0328
-1.4010	24992260.0000	-0.0025	0.0095	-0.0130	0.0309
-1.2510	24992262.3617	-0.0005	0.0097	-0.0104	0.0252
-1.1510	24992264.0000	-0.0017	0.0084	-0.0111	0.0252
-1.0010	24992265.3830	-0.0029	0.0100	-0.0090	0.0188
-0.9010	24992268.0000	-0.0021	0.0092	-0.0071	0.0165
-0.8510	24992268.0000	-0.0035	0.0083	-0.0071	0.0158
-0.8010	24992268.0000	-0.0027	0.0084	-0.0067	0.0141
-0.7510	24992268.6383	-0.0020	0.0100	-0.0059	0.0112
-0.6510	24992271.3191	-0.0023	0.0100	-0.0040	0.0097
-0.6010	24992272.0000	-0.0028	0.0105	-0.0048	0.0082
-0.5510	24992272.0000	-0.0021	0.0101	-0.0052	0.0078
-0.4510	24992272.9787	-0.0031	0.0117	-0.0018	0.0045
-0.3510	24992276.0000	-0.0051	0.0119	0.0010	0.0052
-0.3010	24992276.0000	-0.0037	0.0089	-0.0018	0.0016
-0.2010	24992276.0000	-0.0047	0.0103	-0.0018	-0.0030
-0.1010	24992278.8723	-0.0022	0.0126	-0.0027	-0.0048
-0.0510	24992280.0000	-0.0039	0.0112	0.0014	-0.0065
0.0490	24992280.0000	-0.0046	0.0103	0.0026	-0.0075
0.0990	24992280.6809	-0.0029	0.0126	0.0036	-0.0086
0.2990	24992284.0000	-0.0048	0.0126	0.0030	-0.0133
0.3990	24992285.0851	-0.0033	0.0109	0.0063	-0.0158
0.4490	24992286.4043	-0.0051	0.0128	0.0066	-0.0185
0.4990	24992287.6809	-0.0035	0.0117	0.0065	-0.0188
0.5990	24992288.0000	-0.0068	0.0128	0.0049	-0.0197
0.6490	24992288.0000	-0.0045	0.0109	0.0073	-0.0200
0.6990	24992289.2979	-0.0036	0.0133	0.0084	-0.0232
0.7490	24992290.9362	-0.0054	0.0146	0.0074	-0.0221
0.8490	24992292.0000	-0.0063	0.0124	0.0090	-0.0259
0.8990	24992292.0000	-0.0062	0.0126	0.0101	-0.0263
0.9490	24992292.3404	-0.0052	0.0126	0.0111	-0.0267
0.9990	24992293.9362	-0.0056	0.0123	0.0113	-0.0283
1.0990	24992296.0000	-0.0057	0.0142	0.0091	-0.0312
1.2490	24992296.9149	-0.0043	0.0134	0.0125	-0.0339
1.3490	24992299.7660	-0.0057	0.0147	0.0122	-0.0375
