-9.6310	9082016.1702	0.0031	-0.0211	-0.0028	0.0212
-9.6210	9082035.8298	0.0035	-0.0209	-0.0033	0.0210
-9.6110	9082055.8298	0.0032	-0.0213	-0.0030	0.0213
-9.6010	9082074.6489	0.0035	-0.0212	-0.0033	0.0211
-9.5910	9082093.4894	0.0033	-0.0212	-0.0031	0.0211
-9.5810	9082113.3298	0.0031	-0.0212	-0.0029	0.0211
-9.5710	9082132.1596	0.0032	-0.0214	-0.0030	0.0211
-9.5610	9082150.0000	0.0032	-0.0215	-0.0029	0.0213
-9.5510	9082168.8298	0.0033	-0.0215	-0.0030	0.0212
-9.5410	9082187.5000	0.0033	-0.0213	-0.0030	0.0210
-9.5310	9082206.8404	0.0033	-0.0212	-0.0030	0.0209
-9.5210	9082226.5000	0.0034	-0.0213	-0.0031	0.0209
-9.5110	9082244.1702	0.0033	-0.0215	-0.0030	0.0211
-9.5010	9082263.1702	0.0037	-0.0215	-0.0034	0.0211
-9.4910	9082282.5000	0.0033	-0.0216	-0.0030	0.0210
-9.4810	9082302.0000	0.0034	-0.0213	-0.0031	0.0208
-9.4710	9082320.4894	0.0032	-0.0215	-0.0029	0.0209
-9.4610	9082339.6702	0.0035	-0.0218	-0.0032	0.0212
-9.4510	9082357.6702	0.0033	-0.0214	-0.0030	0.0207
-9.4410	9082377.3404	0.0031	-0.0218	-0.0028	0.0211
-9.4310	9082396.0000	0.0033	-0.0221	-0.0029	0.0213
-9.4210	9082416.0000	0.0033	-0.0216	-0.0029	0.0207
-9.4110	9082435.1702	0.0034	-0.0215	-0.0031	0.0206
-9.4010	9082453.8404	0.0035	-0.0220	-0.0032	0.0211
-9.3910	9082472.5000	0.0034	-0.0219	-0.0030	0.0210
-9.3810	9082492.3298	0.0032	-0.0220	-0.0029	0.0210
-9.3710	9082511.1702	0.0031	-0.0218	-0.0027	0.0207
-9.3610	9082530.6702	0.0032	-0.0219	-0.0029	0.0208
-9.3510	9082550.0000	0.0035	-0.0221	-0.0031	0.0210
-9.3410	9082568.6702	0.0033	-0.0222	-0.0029	0.0209
-9.3310	9082586.6596	0.0032	-0.0218	-0.0028	0.0206
-9.3210	9082605.1702	0.0036	-0.0221	-0.0032	0.0208
-9.3110	9082624.1702	0.0034	-0.0222	-0.0030	0.0209
-9.3010	9082643.5000	0.0035	-0.0222	-0.0031	0.0208
